料理	354
木	355
両親	356
山	357
約束	358
送る	359
切る	360
大変	361
全く	362
寒い	363
考え	364
心配	365
写真	366
意味	367
川	368
意見	369
時計	370
怒る	371
たり	372
回	373
電車	374
失敗	375
理解	376
疲れる	377
覚える	378
ひどい	379
得る	380
生徒	381
開ける	382
違う	383
非常	384
説明	385
列車	386
笑う	387
親切	388
すごい	389
女の子	390
どちら	391
与える	392
動物	393
外国	394
館	395
話せる	396
大好き	397
なぜ	398
二人	399
窓	400
関係	401
天気	402
ぞ	403
続ける	404
夢	405
生まれる	406
痛い	407
遊ぶ	408
人生	409
外	410
口	411
強い	412
警察	413
テニス	414
一生	415
頃	416
上手	417
友人	418
驚く	419
いくら	420
置く	421
週間	422
試合	423
変わる	424
必ず	425
探す	426
し	427
飛ぶ	428
三	429
あれ	430
声	431
行う	432
皆	433
音	434
す	435
決める	436
払う	437
母さん	438
宿題	439
懸命	440
正しい	441
もらえる	442
自転車	443
開く	444
決して	445
あいつ	446
わたし	447
助ける	448
色	449
会	450
上がる	451
娘	452
十分	453
幸せ	454
絵	455
ただ	456
結果	457
聞こえる	458
努力	459
服	460
見せる	461
日曜	462
すむ	463
小説	464
近く	465
過ぎる	466
はず	467
みたい	468
点	469
面白い	470
場所	471
貸す	472
円	473
夏	474
性	475
愛する	476
初めて	477
可能	478
体	479
泳ぐ	480
父さん	481
足	482
重要	483
急ぐ	484
似る	485
深い	486
オーストラリア	487
生	488
立てる	489
時代	490
求める	491
食事	492
ホテル	493
速い	494
らしい	495
公園	496
簡単	497
危険	498
実	499
魚	500
予定	501
自由	502
古い	503
理由	504
知らせ	505
終える	506
午後	507
など	508
選ぶ	509
嘘	510
新聞	511
付く	512
授業	513
辞書	514
学ぶ	515
昔	516
守る	517
少女	518
間違い	519
興味	520
全て	521
きれい	522
まま	523
嫌い	524
暑い	525
靴	526
最初	527
船	528
ござる	529
妻	530
箱	531
さえ	532
過ごす	533
下	534
薬	535
クラス	536
気分	537
背	538
なあ	539
気持ち	540
答える	541
風	542
だれ	543
頼む	544
かなり	545
勝つ	546
付ける	547
元気	548
小さな	549
返す	550
小さい	551
違い	552
ほしい	553
ちょうど	554
今夜	555
書	556
有名	557
反対	558
最後	559
止める	560
やすい	561
少ない	562
散歩	563
ドイツ	564
始まる	565
事実	566
弟	567
空	568
鍵	569
風邪	570
会議	571
歌	572
誕生	573
野球	574
間違う	575
いっぱい	576
起こす	577
妹	578
喜ぶ	579
ぐらい	580
夕食	581
母親	582
鳥	583
失う	584
最も	585
困る	586
大切	587
関する	588
まったく	589
今年	590
歌う	591
戦争	592
テーブル	593
遅い	594
がる	595
向かう	596
客	597
眠る	598
こちら	599
到着	600
言語	601
チーム	602
ケーキ	603
何時	604
兄	605
役	606
昨夜	607
価値	608
感ずる	609
海	610
行動	611
方法	612
責任	613
酒	614
ビル	615
政治	616
金持ち	617
文	618
こう	619
なし	620
別	621
以前	622
出席	623
父親	624
とく	625
提案	626
追う	627
正直	628
楽しむ	629
研究	630
冬	631
打つ	632
たがる	633
様	634
他人	635
変える	636
消す	637
あと	638
借りる	639
パン	640
太陽	641
今朝	642
互い	643
庭	644
月曜	645
連絡	646
安い	647
帽子	648
身	649
耳	650
賛成	651
女	652
間に合う	653
ピアノ	654
伝える	655
場合	656
席	657
準備	658
おる	659
ごめん	660
怖い	661
男の子	662
いただく	663
きっと	664
絶対	665
進む	666
病院	667
限り	668
ちゃ	669
突然	670
全然	671
吸う	672
第	673
あんな	674
満足	675
行ける	676
ひく	677
ニュース	678
運動	679
机	680
ちゃん	681
銀行	682
もつ	683
科学	684
認める	685
タバコ	686
ロンドン	687
売る	688
食べ物	689
今度	690
押す	691
残る	692
親	693
かしら	694
大丈夫	695
無い	696
どうぞ	697
図書	698
社会	699
交通	700
静か	701
い	702
しかし	703
休む	704
髪	705
せい	706
カメラ	707
先	708
悲しい	709
来週	710
みな	711
去る	712
市	713
2人	714
傘	715
利用	716
盗む	717
中国	718
経験	719
続く	720
そして	721
洗う	722
実際	723
慣れる	724
逃げる	725
直す	726
おかげ	727
事件	728
世話	729
年間	730
道路	731
老人	732
茶	733
赤ちゃん	734
返事	735
士	736
外出	737
学	738
番	739
通る	740
子ども	741
普通	742
ついに	743
火	744
経済	745
姉	746
ワイン	747
地球	748
情報	749
暮らす	750
動く	751
腹	752
うれしい	753
時々	754
残念	755
無駄	756
よろしい	757
合格	758
調べる	759
数学	760
腕	761
許す	762
ゲーム	763
先週	764
男性	765
相手	766
離れる	767
なんか	768
政府	769
訪ねる	770
いかが	771
暗い	772
赤い	773
馬鹿	774
なぁ	775
まず	776
ゆっくり	777
歯	778
ビール	779
途中	780
かわいい	781
ドレス	782
秘密	783
連れる	784
プレゼント	785
従う	786
ニューヨーク	787
幸福	788
われわれ	789
忠告	790
訪れる	791
卵	792
名	793
朝食	794
真実	795
解決	796
滞在	797
空港	798
我慢	799
氏	800
夫	801
感謝	802
ペン	803
無理	804
コンピューター	805
冗談	806
鳴る	807
いたす	808
イギリス	809
ヶ月	810
村	811
気づく	812
赤ん坊	813
おいしい	814
スポーツ	815
半	816
尋ねる	817
建物	818
現在	819
扱う	820
結局	821
参加	822
教師	823
枚	824
運ぶ	825
すばらしい	826
パリ	827
教育	828
レストラン	829
亡くなる	830
回る	831
式	832
用	833
神	834
どっち	835
ま	836
タクシー	837
隣	838
テスト	839
帰宅	840
掃除	841
死	842
番号	843
目的	844
習う	845
はっきり	846
あらゆる	847
員	848
渡る	849
全員	850
春	851
翻訳	852
買い物	853
習慣	854
ジェーン	855
姿	856
選手	857
降りる	858
当然	859
無	860
迎える	861
急	862
期待	863
高校	864
海外	865
合わせる	866
肉	867
やっと	868
品	869
街	870
遅刻	871
馬	872
まるで	873
近い	874
けれど	875
クリスマス	876
出身	877
人気	878
吹く	879
平和	880
橋	881
機械	882
いや	883
しばらく	884
件	885
休暇	886
将来	887
修理	888
嫌	889
落とす	890
させる	891
パソコン	892
限る	893
助け	894
湖	895
なくす	896
ベッド	897
京都	898
困難	899
地震	900
歴史	901
白い	902
荷物	903
郵便	904
コンサート	905
ジム	906
床	907
暇	908
止まる	909
美味しい	910
議論	911
都市	912
値段	913
場	914
得意	915
招待	916
援助	917
飼う	918
なれる	919
以外	920
捨てる	921
涙	922
登る	923
答え	924
不足	925
地	926
嬉しい	927
影響	928
予約	929
冊	930
昼食	931
晩	932
確か	933
空気	934
いろいろ	935
ころ	936
ダメ	937
なくなる	938
黙る	939
なり	940
変	941
お腹	942
ひと	943
コート	944
シャツ	945
自身	946
要求	947
一般	948
去年	949
味	950
キス	951
昼	952
殺す	953
激しい	954
単語	955
寄る	956
自動車	957
自然	958
ラジオ	959
一杯	960
代	961
奴	962
弾く	963
振る	964
カナダ	965
張る	966
森	967
警官	968
重い	969
会合	970
壁	971
実行	972
部	973
サッカー	974
旅	975
閉める	976
間違える	977
すっかり	978
たいへん	979
ほか	980
もん	981
偶然	982
大統領	983
決心	984
規則	985
頑張る	986
感じ	987
毎朝	988
倍	989
原因	990
存在	991
広い	992
牛乳	993
階	994
しばしば	995
上手い	996
屋	997
種	998
見つかる	999
尊敬	1000
星	1001
望む	1002
注文	1003
言える	1004
年齢	1005
描く	1006
1人	1007
スキー	1008
紙	1009
はい	1010
ヨーロッパ	1011
個	1012
完全	1013
明らか	1014
最高	1015
暖かい	1016
趣味	1017
たいてい	1018
ボール	1019
解く	1020
ぼく	1021
労働	1022
届く	1023
負ける	1024
匹	1025
若者	1026
ボブ	1027
卒業	1028
愛	1029
状態	1030
しゃべる	1031
五	1032
法律	1033
示す	1034
詩	1035
読書	1036
財布	1037
買える	1038
青い	1039
なかなか	1040
教会	1041
敵	1042
火事	1043
申す	1044
ちゃんと	1045
ケン	1046
同意	1047
尽くす	1048
近づく	1049
スペイン	1050
休み	1051
島	1052
機会	1053
砂糖	1054
さらに	1055
法	1056
貧しい	1057
たつ	1058
会える	1059
十	1060
弁護	1061
態度	1062
状況	1063
住所	1064
割る	1065
叔父	1066
調子	1067
スミス	1068
切れる	1069
代わり	1070
分ける	1071
命	1072
携帯	1073
歌手	1074
賢い	1075
明るい	1076
現れる	1077
能力	1078
通う	1079
部分	1080
だめ	1081
なに	1082
恥ずかしい	1083
掛ける	1084
次第	1085
説得	1086
こそ	1087
投げる	1088
来年	1089
消える	1090
あそこ	1091
ごらん	1092
優しい	1093
増える	1094
皿	1095
いらっしゃる	1096
カード	1097
リンゴ	1098
空く	1099
紹介	1100
迷う	1101
釣り	1102
おもしろい	1103
ひとり	1104
めっちゃ	1105
スープ	1106
普段	1107
横	1108
残す	1109
事務	1110
化	1111
渡す	1112
練習	1113
うん	1114
事業	1115
内	1116
失礼	1117
当たる	1118
洗濯	1119
演説	1120
遠い	1121
主義	1122
人口	1123
偉大	1124
電気	1125
おじ	1126
やさしい	1127
イタリア	1128
メール	1129
希望	1130
当てる	1131
曲	1132
知識	1133
隠す	1134
泥棒	1135
週末	1136
じゃん	1137
とこ	1138
丘	1139
信頼	1140
国民	1141
後ろ	1142
戻す	1143
抱く	1144
正確	1145
財産	1146
風呂	1147
大いに	1148
大阪	1149
宇宙	1150
断る	1151
新	1152
甘い	1153
発見	1154
罪	1155
苦労	1156
願い	1157
クラブ	1158
ナイフ	1159
兄弟	1160
判断	1161
厳しい	1162
嵐	1163
泊まる	1164
素晴らしい	1165
線	1166
詳しい	1167
誤り	1168
むしろ	1169
息	1170
留守	1171
給料	1172
勇気	1173
思い	1174
思える	1175
恐れる	1176
才能	1177
等	1178
素敵	1179
通す	1180
信用	1181
大事	1182
委員	1183
抜ける	1184
日間	1185
杯	1186
鉛筆	1187
こっち	1188
土曜	1189
後悔	1190
撮る	1191
閉じる	1192
かく	1193
多分	1194
工場	1195
熱	1196
約	1197
かかわる	1198
ほんの	1199
もちろん	1200
冷たい	1201
短い	1202
苦手	1203
遠く	1204
じゃ	1205
壊れる	1206
安全	1207
室	1208
建てる	1209
石	1210
聴く	1211
そろそろ	1212
たとえ	1213
常	1214
泳げる	1215
雑誌	1216
ああ	1217
すぎ	1218
ねえ	1219
ばあ	1220
切符	1221
回復	1222
御	1223
患者	1224
決定	1225
田舎	1226
自慢	1227
謝る	1228
やつ	1229
椅子	1230
行為	1231
面倒	1232
あっ	1233
光	1234
早起き	1235
祖父	1236
終わり	1237
表現	1238
調査	1239
集める	1240
夏休み	1241
太る	1242
確認	1243
訳す	1244
酔う	1245
ギター	1246
上司	1247
収入	1248
地図	1249
申し訳	1250
訪問	1251
どういう	1252
噂	1253
だす	1254
ますます	1255
向ける	1256
曲がる	1257
環境	1258
確信	1259
トイレ	1260
マイク	1261
作家	1262
台所	1263
喫煙	1264
地域	1265
手伝い	1266
首	1267
しっかり	1268
午前	1269
恋	1270
故障	1271
秋	1272
きく	1273
ネクタイ	1274
報告	1275
案内	1276
台	1277
周り	1278
大人	1279
決まる	1280
読める	1281
野菜	1282
かつて	1283
すでに	1284
全体	1285
出せる	1286
晴れる	1287
マイル	1288
主張	1289
信じる	1290
塩	1291
文化	1292
赤	1293
週	1294
めった	1295
ボタン	1296
ミルク	1297
加える	1298
壊す	1299
局	1300
指	1301
浮かぶ	1302
足りる	1303
たばこ	1304
りんご	1305
アイス	1306
オレンジ	1307
低い	1308
体重	1309
使える	1310
助言	1311
国際	1312
天候	1313
官	1314
庫	1315
教室	1316
案	1317
立派	1318
邪魔	1319
おかしい	1320
果たす	1321
王	1322
育つ	1323
胸	1324
記憶	1325
詩人	1326
辺	1327
過去	1328
あう	1329
取れる	1330
形	1331
感	1332
折る	1333
眠い	1334
しも	1335
ページ	1336
今週	1337
成長	1338
熱心	1339
理論	1340
組む	1341
集まる	1342
さあ	1343
にくい	1344
びっくり	1345
もっとも	1346
価格	1347
冷蔵	1348
昨年	1349
程度	1350
種類	1351
結構	1352
芸術	1353
避ける	1354
台風	1355
夢中	1356
奥さん	1357
延期	1358
毎年	1359
特に	1360
近所	1361
関心	1362
じっと	1363
居る	1364
書類	1365
用意	1366
社長	1367
考慮	1368
育てる	1369
表す	1370
述べる	1371
駄目	1372
一日	1373
全	1374
塗る	1375
好む	1376
焼く	1377
脱ぐ	1378
製品	1379
実験	1380
来月	1381
欠点	1382
減る	1383
選挙	1384
ピザ	1385
個人	1386
具合	1387
勤勉	1388
奪う	1389
技術	1390
破る	1391
うそ	1392
ほんと	1393
まさに	1394
年上	1395
最大	1396
発明	1397
賞	1398
雲	1399
黒い	1400
つめる	1401
セーター	1402
チーズ	1403
変化	1404
富士	1405
意識	1406
提出	1407
文句	1408
済む	1409
犯す	1410
貧乏	1411
つつ	1412
やら	1413
先月	1414
入院	1415
活動	1416
眠れる	1417
精神	1418
叫ぶ	1419
向く	1420
婦人	1421
弱い	1422
想像	1423
比べる	1424
流れる	1425
キロ	1426
不思議	1427
人形	1428
商品	1429
土地	1430
家庭	1431
教授	1432
権利	1433
機嫌	1434
語る	1435
うんざり	1436
そば	1437
たった	1438
わずか	1439
会話	1440
同様	1441
殺人	1442
事態	1443
感情	1444
退屈	1445
都合	1446
除く	1447
魅力	1448
っけ	1449
ばか	1450
チケット	1451
トニー	1452
市場	1453
性格	1454
文字	1455
楽	1456
池	1457
留学	1458
真	1459
禁止	1460
踊る	1461
ずつ	1462
切手	1463
回す	1464
園	1465
経営	1466
興奮	1467
飲み物	1468
きのう	1469
よろしく	1470
トラック	1471
中止	1472
仕方	1473
優れる	1474
怒り	1475
恐怖	1476
異なる	1477
職	1478
遅く	1479
える	1480
ジャック	1481
一体	1482
今晩	1483
右	1484
商売	1485
植物	1486
申し出	1487
英国	1488
量	1489
下がる	1490
余裕	1491
側	1492
半分	1493
向こう	1494
怪我	1495
捕まえる	1496
氷	1497
燃える	1498
輝く	1499
きみ	1500
つまる	1501
変更	1502
学者	1503
誇り	1504
ゴルフ	1505
バラ	1506
以来	1507
作品	1508
備える	1509
屋根	1510
抜く	1511
捜す	1512
気候	1513
いま	1514
それぞれ	1515
アパート	1516
タイプ	1517
デート	1518
倒れる	1519
差す	1520
果物	1521
犯罪	1522
看護	1523
義務	1524
耐える	1525
肩	1526
血	1527
駐車	1528
紅茶	1529
観光	1530
辞める	1531
頼る	1532
いっしょ	1533
かまう	1534
クッキー	1535
一致	1536
便り	1537
喜び	1538
噛む	1539
成績	1540
無視	1541
熱い	1542
特別	1543
行き	1544
さぁ	1545
ては	1546
使用	1547
借金	1548
唯一	1549
四	1550
恐ろしい	1551
最終	1552
相談	1553
米	1554
越える	1555
金曜	1556
騒音	1557
ふり	1558
まあ	1559
ポケット	1560
一言	1561
兵士	1562
流す	1563
なす	1564
もたらす	1565
スーパー	1566
レポート	1567
替える	1568
欠席	1569
気付く	1570
祖母	1571
突く	1572
遅れ	1573
達する	1574
鏡	1575
うるさい	1576
はじめる	1577
ノート	1578
ロシア	1579
先日	1580
最善	1581
末	1582
狭い	1583
現実	1584
綺麗	1585
長	1586
かぶる	1587
じい	1588
てく	1589
まい	1590
上着	1591
世紀	1592
両方	1593
中心	1594
当時	1595
為	1596
痛む	1597
自殺	1598
非難	1599
けが	1600
こむ	1601
だます	1602
ほぼ	1603
叔母	1604
明かり	1605
腰	1606
面	1607
ピクニック	1608
メートル	1609
今回	1610
劣る	1611
容易	1612
幸運	1613
物語	1614
現代	1615
立場	1616
美人	1617
だんだん	1618
とにかく	1619
バター	1620
ボート	1621
万一	1622
並ぶ	1623
便	1624
値	1625
招く	1626
支配	1627
沈む	1628
生産	1629
いったい	1630
いでる	1631
がち	1632
がっかり	1633
たまに	1634
つかむ	1635
ローマ	1636
乗客	1637
否定	1638
含む	1639
咲く	1640
契約	1641
水泳	1642
発表	1643
穴	1644
結ぶ	1645
覚める	1646
誘う	1647
贈り物	1648
閉まる	1649
離婚	1650
おもちゃ	1651
はまる	1652
不安	1653
不幸	1654
彼氏	1655
無事	1656
番組	1657
運	1658
食う	1659
鼻	1660
いいえ	1661
たび	1662
ケイト	1663
再び	1664
大勢	1665
支払う	1666
治る	1667
煙草	1668
牛	1669
疑う	1670
過ぎ	1671
カップ	1672
喧嘩	1673
奇妙	1674
専門	1675
感じる	1676
昨晩	1677
歩ける	1678
田中	1679
相	1680
許可	1681
軽い	1682
銃	1683
階段	1684
あたり	1685
つれる	1686
もと	1687
企業	1688
何事	1689
免許	1690
別れる	1691
小	1692
戦う	1693
緑	1694
菓子	1695
評価	1696
あ	1697
ずいぶん	1698
ぜひ	1699
ガラス	1700
ブラウン	1701
ミス	1702
伺う	1703
信号	1704
区別	1705
夕方	1706
季節	1707
我が	1708
手段	1709
知り合い	1710
競争	1711
触れる	1712
門	1713
雇う	1714
ご飯	1715
り	1716
クリーム	1717
作文	1718
利益	1719
地位	1720
大声	1721
物価	1722
犠牲	1723
禁煙	1724
証拠	1725
距離	1726
うわさ	1727
ぜ	1728
ぶり	1729
チャンス	1730
ナンシー	1731
バッグ	1732
人物	1733
光景	1734
巻く	1735
桜	1736
歓迎	1737
解ける	1738
進歩	1739
あきらめる	1740
さっき	1741
っぽい	1742
とうとう	1743
シャワー	1744
ダンス	1745
人類	1746
動かす	1747
踏む	1748
返る	1749
都会	1750
骨	1751
アン	1752
一部	1753
主人	1754
予想	1755
仲間	1756
任せる	1757
例	1758
六	1759
実現	1760
要る	1761
角	1762
食料	1763
あがる	1764
たぶん	1765
スーツケース	1766
マジ	1767
ママ	1768
傾向	1769
利口	1770
勝利	1771
北海道	1772
嫌う	1773
家具	1774
感動	1775
繰る	1776
越す	1777
際	1778
隠れる	1779
おまえ	1780
ほら	1781
め	1782
やっぱり	1783
傷つける	1784
初め	1785
危機	1786
城	1787
字	1788
引っ越す	1789
指導	1790
石油	1791
礼儀	1792
自信	1793
臭い	1794
辺り	1795
ちょうだい	1796
とおり	1797
とれる	1798
バカ	1799
勝てる	1800
挨拶	1801
支持	1802
生まれ	1803
紳士	1804
緊張	1805
販売	1806
逮捕	1807
運命	1808
遠慮	1809
どおり	1810
アドバイス	1811
スーツ	1812
久しぶり	1813
人前	1814
出来事	1815
博物	1816
可愛い	1817
完璧	1818
毎週	1819
留める	1820
秘書	1821
貯金	1822
遂げる	1823
香り	1824
おそらく	1825
ちがい	1826
まし	1827
休憩	1828
候補	1829
優勝	1830
喉	1831
夕飯	1832
故郷	1833
流行	1834
礼	1835
美術	1836
ごと	1837
たたく	1838
やむ	1839
スピーチ	1840
師	1841
愚か	1842
浴びる	1843
自己	1844
記録	1845
貴方	1846
頭痛	1847
高	1848
からかう	1849
ときどき	1850
ソファー	1851
交換	1852
文学	1853
生物	1854
賢明	1855
供給	1856
匂い	1857
天才	1858
寂しい	1859
州	1860
悪	1861
愛す	1862
成る	1863
新車	1864
海岸	1865
狂う	1866
聴衆	1867
証明	1868
軽蔑	1869
あたる	1870
おっしゃる	1871
たまたま	1872
便利	1873
太郎	1874
完成	1875
幽霊	1876
役立つ	1877
棚	1878
演奏	1879
発言	1880
腐る	1881
覆う	1882
計算	1883
関わる	1884
おしゃべり	1885
エンジン	1886
割	1887
効果	1888
化学	1889
協力	1890
合衆	1891
地面	1892
基本	1893
夜中	1894
数える	1895
景色	1896
横断	1897
迷惑	1898
つくる	1899
ジュース	1900
フットボール	1901
ベンチ	1902
好み	1903
左	1904
心臓	1905
悪口	1906
本気	1907
虫	1908
首相	1909
かなう	1910
だらけ	1911
一方	1912
兄さん	1913
入学	1914
夫婦	1915
履く	1916
微笑む	1917
救う	1918
様子	1919
物事	1920
稼ぐ	1921
苦しむ	1922
襲う	1923
記事	1924
責める	1925
どころ	1926
インド	1927
ベル	1928
勇敢	1929
同時	1930
増加	1931
大嫌い	1932
女優	1933
文章	1934
日記	1935
発音	1936
目標	1937
論文	1938
資金	1939
ばっかり	1940
ガス	1941
グループ	1942
コップ	1943
スピード	1944
下手	1945
元	1946
告げる	1947
女子	1948
宗教	1949
文法	1950
条件	1951
構う	1952
物理	1953
確かめる	1954
社	1955
継ぐ	1956
退職	1957
あんまり	1958
はるか	1959
使い方	1960
共	1961
大金	1962
換える	1963
爆発	1964
睡眠	1965
1日	1966
いかに	1967
いわゆる	1968
かばん	1969
たずねる	1970
サービス	1971
スカート	1972
ダイエット	1973
チェック	1974
パスポート	1975
乗せる	1976
伸ばす	1977
全力	1978
召し上がる	1979
地方	1980
拾う	1981
料	1982
望み	1983
産業	1984
百	1985
眼鏡	1986
祈る	1987
貿易	1988
辛い	1989
通ずる	1990
飽きる	1991
おい	1992
たまる	1993
上昇	1994
以内	1995
八	1996
公平	1997
列	1998
叱る	1999
婦	2000
所有	2001
抑える	2002
教科	2003
本物	2004
殴る	2005
解雇	2006
訳	2007
費用	2008
選択	2009
駆ける	2010
いちばん	2011
つまり	2012
サイズ	2013
サミ	2014
仲良く	2015
傷	2016
危ない	2017
知れる	2018
笑顔	2019
被害	2020
見込み	2021
触る	2022
きつい	2023
しめる	2024
つなぐ	2025
アフリカ	2026
不平	2027
俳優	2028
平均	2029
撃つ	2030
料金	2031
検査	2032
権	2033
汚染	2034
無料	2035
磨く	2036
経つ	2037
行儀	2038
覚ます	2039
議長	2040
購入	2041
たてる	2042
やがて	2043
ウサギ	2044
エネルギー	2045
ショック	2046
ジョージ	2047
チョコレート	2048
リスト	2049
仲	2050
余地	2051
保険	2052
処理	2053
手術	2054
投票	2055
抱える	2056
教	2057
方向	2058
疑い	2059
癖	2060
神経	2061
あんた	2062
ええ	2063
お気に入り	2064
きる	2065
じゃあ	2066
たって	2067
どんどん	2068
世の中	2069
乗れる	2070
出版	2071
勧める	2072
姉さん	2073
専攻	2074
幸い	2075
愛情	2076
玄関	2077
生命	2078
白	2079
諦める	2080
逃す	2081
もはや	2082
サイン	2083
下す	2084
劇	2085
友情	2086
味方	2087
帰り	2088
当て	2089
意志	2090
我	2091
戸	2092
攻撃	2093
比較	2094
民主	2095
眺める	2096
締める	2097
背中	2098
英	2099
裁判	2100
輸入	2101
重大	2102
鞄	2103
額	2104
黒	2105
きちんと	2106
さっぱり	2107
すく	2108
つい	2109
まさか	2110
不明	2111
不満	2112
交渉	2113
政策	2114
有効	2115
犯人	2116
発生	2117
県	2118
職業	2119
誤解	2120
講義	2121
込める	2122
霧	2123
青	2124
いとこ	2125
かえる	2126
かねる	2127
カーテン	2128
サンドイッチ	2129
ハワイ	2130
作業	2131
双子	2132
叩く	2133
多数	2134
建設	2135
慎重	2136
昇る	2137
時期	2138
最新	2139
正午	2140
深刻	2141
疑問	2142
表	2143
袋	2144
負う	2145
あり	2146
ねぇ	2147
サイト	2148
データ	2149
ヤニー	2150
割れる	2151
囲む	2152
従業	2153
指輪	2154
放課	2155
新鮮	2156
暗記	2157
汽車	2158
油	2159
片付ける	2160
自ら	2161
舞台	2162
観る	2163
養う	2164
のみ	2165
ホワイト	2166
今月	2167
党	2168
内容	2169
及ぶ	2170
小屋	2171
市長	2172
幾	2173
応ずる	2174
悩む	2175
珍しい	2176
生む	2177
羊	2178
警告	2179
集中	2180
食	2181
首都	2182
いれる	2183
きれる	2184
この世	2185
さま	2186
エレベーター	2187
ポンド	2188
レース	2189
劇場	2190
包む	2191
吠える	2192
忍耐	2193
明ける	2194
直接	2195
直面	2196
競技	2197
管理	2198
結論	2199
葉	2200
複雑	2201
評判	2202
誠実	2203
離陸	2204
高価	2205
髪の毛	2206
あちこち	2207
こんにちは	2208
ったら	2209
っぱなし	2210
ガソリン	2211
ノック	2212
プール	2213
世間	2214
仕上げる	2215
券	2216
器	2217
広告	2218
暮らし	2219
概して	2220
止む	2221
治療	2222
渋滞	2223
草	2224
親友	2225
話題	2226
達成	2227
おめでとう	2228
そのまま	2229
つらい	2230
ライオン	2231
ルール	2232
国家	2233
型	2234
当地	2235
扱い	2236
最悪	2237
画家	2238
航空	2239
貴重	2240
質	2241
転ぶ	2242
さも	2243
ばかげる	2244
バイク	2245
ブラジル	2246
一目	2247
体調	2248
効く	2249
医師	2250
喋る	2251
基づく	2252
姉妹	2253
廃止	2254
欠ける	2255
消費	2256
漫画	2257
現場	2258
詰める	2259
農場	2260
開発	2261
非	2262
わが	2263
わたる	2264
グラス	2265
シカゴ	2266
スマホ	2267
トランプ	2268
例文	2269
原子	2270
